4.000000e+07	9.612054e-14
8.000000e+07	9.612057e-14
1.200000e+08	9.612063e-14
1.600000e+08	9.612071e-14
2.000000e+08	9.612081e-14
2.400000e+08	9.612093e-14
2.800000e+08	9.612108e-14
3.200000e+08	9.612125e-14
3.600000e+08	9.612144e-14
4.000000e+08	9.612165e-14
4.400000e+08	9.612189e-14
4.800000e+08	9.612214e-14
5.200000e+08	9.612242e-14
5.600000e+08	9.612273e-14
6.000000e+08	9.612305e-14
6.400000e+08	9.612340e-14
6.800000e+08	9.612377e-14
7.200000e+08	9.612417e-14
7.600000e+08	9.612458e-14
8.000000e+08	9.612502e-14
8.400000e+08	9.612548e-14
8.800000e+08	9.612596e-14
9.200000e+08	9.612647e-14
9.600000e+08	9.612700e-14
1.000000e+09	9.612755e-14
1.040000e+09	9.612812e-14
1.080000e+09	9.612871e-14
1.120000e+09	9.612933e-14
1.160000e+09	9.612997e-14
1.200000e+09	9.613063e-14
1.240000e+09	9.613132e-14
1.280000e+09	9.613203e-14
1.320000e+09	9.613276e-14
1.360000e+09	9.613351e-14
1.400000e+09	9.613429e-14
1.440000e+09	9.613508e-14
1.480000e+09	9.613590e-14
1.520000e+09	9.613675e-14
1.560000e+09	9.613761e-14
1.600000e+09	9.613850e-14
1.640000e+09	9.613941e-14
1.680000e+09	9.614034e-14
1.720000e+09	9.614130e-14
1.760000e+09	9.614227e-14
1.800000e+09	9.614327e-14
1.840000e+09	9.614430e-14
1.880000e+09	9.614534e-14
1.920000e+09	9.614641e-14
1.960000e+09	9.614750e-14
2.000000e+09	9.614861e-14
2.040000e+09	9.614975e-14
2.080000e+09	9.615090e-14
2.120000e+09	9.615208e-14
2.160000e+09	9.615329e-14
2.200000e+09	9.615451e-14
2.240000e+09	9.615576e-14
2.280000e+09	9.615703e-14
2.320000e+09	9.615832e-14
2.360000e+09	9.615964e-14
2.400000e+09	9.616098e-14
2.440000e+09	9.616234e-14
2.480000e+09	9.616372e-14
2.520000e+09	9.616512e-14
2.560000e+09	9.616655e-14
2.600000e+09	9.616800e-14
2.640000e+09	9.616948e-14
2.680000e+09	9.617097e-14
2.720000e+09	9.617249e-14
2.760000e+09	9.617403e-14
2.800000e+09	9.617559e-14
2.840000e+09	9.617718e-14
2.880000e+09	9.617879e-14
2.920000e+09	9.618042e-14
2.960000e+09	9.618207e-14
3.000000e+09	9.618375e-14
3.040000e+09	9.618545e-14
3.080000e+09	9.618717e-14
3.120000e+09	9.618891e-14
3.160000e+09	9.619068e-14
3.200000e+09	9.619247e-14
3.240000e+09	9.619428e-14
3.280000e+09	9.619612e-14
3.320000e+09	9.619797e-14
3.360000e+09	9.619985e-14
3.400000e+09	9.620175e-14
3.440000e+09	9.620368e-14
3.480000e+09	9.620563e-14
3.520000e+09	9.620760e-14
3.560000e+09	9.620959e-14
3.600000e+09	9.621160e-14
3.640000e+09	9.621364e-14
3.680000e+09	9.621570e-14
3.720000e+09	9.621779e-14
3.760000e+09	9.621989e-14
3.800000e+09	9.622202e-14
3.840000e+09	9.622417e-14
3.880000e+09	9.622635e-14
3.920000e+09	9.622854e-14
3.960000e+09	9.623076e-14
4.000000e+09	9.623300e-14
4.040000e+09	9.623527e-14
4.080000e+09	9.623756e-14
4.120000e+09	9.623987e-14
4.160000e+09	9.624220e-14
4.200000e+09	9.624455e-14
4.240000e+09	9.624693e-14
4.280000e+09	9.624933e-14
4.320000e+09	9.625176e-14
4.360000e+09	9.625420e-14
4.400000e+09	9.625667e-14
4.440000e+09	9.625916e-14
4.480000e+09	9.626168e-14
4.520000e+09	9.626421e-14
4.560000e+09	9.626677e-14
4.600000e+09	9.626936e-14
4.640000e+09	9.627196e-14
4.680000e+09	9.627459e-14
4.720000e+09	9.627724e-14
4.760000e+09	9.627991e-14
4.800000e+09	9.628261e-14
4.840000e+09	9.628533e-14
4.880000e+09	9.628807e-14
4.920000e+09	9.629084e-14
4.960000e+09	9.629362e-14
5.000000e+09	9.629644e-14
5.040000e+09	9.629927e-14
5.080000e+09	9.630212e-14
5.120000e+09	9.630500e-14
5.160000e+09	9.630790e-14
5.200000e+09	9.631083e-14
5.240000e+09	9.631378e-14
5.280000e+09	9.631675e-14
5.320000e+09	9.631974e-14
5.360000e+09	9.632276e-14
5.400000e+09	9.632579e-14
5.440000e+09	9.632886e-14
5.480000e+09	9.633194e-14
5.520000e+09	9.633505e-14
5.560000e+09	9.633818e-14
5.600000e+09	9.634133e-14
5.640000e+09	9.634451e-14
5.680000e+09	9.634771e-14
5.720000e+09	9.635093e-14
5.760000e+09	9.635417e-14
5.800000e+09	9.635744e-14
5.840000e+09	9.636073e-14
5.880000e+09	9.636404e-14
5.920000e+09	9.636738e-14
5.960000e+09	9.637074e-14
6.000000e+09	9.637412e-14
6.040000e+09	9.637753e-14
6.080000e+09	9.638096e-14
6.120000e+09	9.638441e-14
6.160000e+09	9.638788e-14
6.200000e+09	9.639138e-14
6.240000e+09	9.639490e-14
6.280000e+09	9.639844e-14
6.320000e+09	9.640201e-14
6.360000e+09	9.640560e-14
6.400000e+09	9.640921e-14
6.440000e+09	9.641284e-14
6.480000e+09	9.641650e-14
6.520000e+09	9.642018e-14
6.560000e+09	9.642389e-14
6.600000e+09	9.642762e-14
6.640000e+09	9.643137e-14
6.680000e+09	9.643514e-14
6.720000e+09	9.643894e-14
6.760000e+09	9.644276e-14
6.800000e+09	9.644660e-14
6.840000e+09	9.645047e-14
6.880000e+09	9.645435e-14
6.920000e+09	9.645827e-14
6.960000e+09	9.646220e-14
7.000000e+09	9.646616e-14
7.040000e+09	9.647014e-14
7.080000e+09	9.647415e-14
7.120000e+09	9.647818e-14
7.160000e+09	9.648223e-14
7.200000e+09	9.648630e-14
7.240000e+09	9.649040e-14
7.280000e+09	9.649452e-14
7.320000e+09	9.649866e-14
7.360000e+09	9.650283e-14
7.400000e+09	9.650702e-14
7.440000e+09	9.651123e-14
7.480000e+09	9.651547e-14
7.520000e+09	9.651973e-14
7.560000e+09	9.652401e-14
7.600000e+09	9.652832e-14
7.640000e+09	9.653265e-14
7.680000e+09	9.653700e-14
7.720000e+09	9.654138e-14
7.760000e+09	9.654578e-14
7.800000e+09	9.655020e-14
7.840000e+09	9.655465e-14
7.880000e+09	9.655912e-14
7.920000e+09	9.656361e-14
7.960000e+09	9.656813e-14
8.000000e+09	9.657267e-14
8.040000e+09	9.657723e-14
8.080000e+09	9.658182e-14
8.120000e+09	9.658643e-14
8.160000e+09	9.659106e-14
8.200000e+09	9.659572e-14
8.240000e+09	9.660040e-14
8.280000e+09	9.660510e-14
8.320000e+09	9.660983e-14
8.360000e+09	9.661458e-14
8.400000e+09	9.661935e-14
8.440000e+09	9.662415e-14
8.480000e+09	9.662897e-14
8.520000e+09	9.663381e-14
8.560000e+09	9.663868e-14
8.600000e+09	9.664357e-14
8.640000e+09	9.664849e-14
8.680000e+09	9.665342e-14
8.720000e+09	9.665838e-14
8.760000e+09	9.666337e-14
8.800000e+09	9.666838e-14
8.840000e+09	9.667341e-14
8.880000e+09	9.667847e-14
8.920000e+09	9.668355e-14
8.960000e+09	9.668865e-14
9.000000e+09	9.669378e-14
9.040000e+09	9.669893e-14
9.080000e+09	9.670410e-14
9.120000e+09	9.670930e-14
9.160000e+09	9.671452e-14
9.200000e+09	9.671976e-14
9.240000e+09	9.672503e-14
9.280000e+09	9.673032e-14
9.320000e+09	9.673564e-14
9.360000e+09	9.674098e-14
9.400000e+09	9.674634e-14
9.440000e+09	9.675173e-14
9.480000e+09	9.675714e-14
9.520000e+09	9.676257e-14
9.560000e+09	9.676803e-14
9.600000e+09	9.677351e-14
9.640000e+09	9.677902e-14
9.680000e+09	9.678455e-14
9.720000e+09	9.679010e-14
9.760000e+09	9.679568e-14
9.800000e+09	9.680128e-14
9.840000e+09	9.680690e-14
9.880000e+09	9.681255e-14
9.920000e+09	9.681822e-14
9.960000e+09	9.682392e-14
1.000000e+10	9.682964e-14
1.004000e+10	9.683538e-14
1.008000e+10	9.684115e-14
1.012000e+10	9.684694e-14
1.016000e+10	9.685276e-14
1.020000e+10	9.685859e-14
1.024000e+10	9.686446e-14
1.028000e+10	9.687035e-14
1.032000e+10	9.687626e-14
1.036000e+10	9.688219e-14
1.040000e+10	9.688815e-14
1.044000e+10	9.689413e-14
1.048000e+10	9.690014e-14
1.052000e+10	9.690617e-14
1.056000e+10	9.691223e-14
1.060000e+10	9.691831e-14
1.064000e+10	9.692441e-14
1.068000e+10	9.693054e-14
1.072000e+10	9.693669e-14
1.076000e+10	9.694287e-14
1.080000e+10	9.694906e-14
1.084000e+10	9.695529e-14
1.088000e+10	9.696154e-14
1.092000e+10	9.696781e-14
1.096000e+10	9.697411e-14
1.100000e+10	9.698043e-14
1.104000e+10	9.698677e-14
1.108000e+10	9.699314e-14
1.112000e+10	9.699953e-14
1.116000e+10	9.700595e-14
1.120000e+10	9.701239e-14
1.124000e+10	9.701886e-14
1.128000e+10	9.702535e-14
1.132000e+10	9.703186e-14
1.136000e+10	9.703840e-14
1.140000e+10	9.704496e-14
1.144000e+10	9.705155e-14
1.148000e+10	9.705816e-14
1.152000e+10	9.706480e-14
1.156000e+10	9.707146e-14
1.160000e+10	9.707814e-14
1.164000e+10	9.708485e-14
1.168000e+10	9.709159e-14
1.172000e+10	9.709834e-14
1.176000e+10	9.710513e-14
1.180000e+10	9.711193e-14
1.184000e+10	9.711876e-14
1.188000e+10	9.712562e-14
1.192000e+10	9.713250e-14
1.196000e+10	9.713940e-14
1.200000e+10	9.714633e-14
1.204000e+10	9.715329e-14
1.208000e+10	9.716027e-14
1.212000e+10	9.716727e-14
1.216000e+10	9.717430e-14
1.220000e+10	9.718135e-14
1.224000e+10	9.718843e-14
1.228000e+10	9.719553e-14
1.232000e+10	9.720265e-14
1.236000e+10	9.720980e-14
1.240000e+10	9.721698e-14
1.244000e+10	9.722418e-14
1.248000e+10	9.723140e-14
1.252000e+10	9.723865e-14
1.256000e+10	9.724593e-14
1.260000e+10	9.725322e-14
1.264000e+10	9.726055e-14
1.268000e+10	9.726790e-14
1.272000e+10	9.727527e-14
1.276000e+10	9.728267e-14
1.280000e+10	9.729009e-14
1.284000e+10	9.729754e-14
1.288000e+10	9.730501e-14
1.292000e+10	9.731251e-14
1.296000e+10	9.732003e-14
1.300000e+10	9.732758e-14
1.304000e+10	9.733515e-14
1.308000e+10	9.734274e-14
1.312000e+10	9.735037e-14
1.316000e+10	9.735801e-14
1.320000e+10	9.736568e-14
